cancellation,no_delivery,delivery_delay,delivery_time,late_delivery_flag,avg_installments,total_payment,freight_value,product_description_length,product_photos_qty,is_dissatisfied
0.0,0.0,-10.0,10.0,0.0,1.0,99.33,14.34,1814.0,1.0,1
0.0,0.0,-26.0,8.0,0.0,1.0,82.73,17.73,755.0,2.0,0
0.0,0.0,-8.0,12.0,0.0,1.0,147.86,23.86,581.5,4.5,1
0.0,0.0,-18.0,5.0,0.0,8.0,215.56,35.76,210.5,1.0,0
0.0,0.0,1.0,34.0,1.0,1.0,64.82,24.84,1193.0,1.0,1
0.0,0.0,-21.0,10.0,0.0,1.0,46.59,16.79,363.0,1.0,1
0.0,0.0,-2.0,17.0,0.0,1.0,106.16,16.26,245.0,1.0,0
0.0,0.0,-13.0,1.0,0.0,10.0,225.87,15.97,1206.0,4.0,0
0.0,0.0,-13.0,8.0,0.0,1.0,62.51,14.52,1641.0,1.0,0
0.0,0.0,-140.0,6.0,0.0,1.0,51.99,26.09,1044.0,1.0,0
0.0,0.0,-10.0,5.0,0.0,1.0,81.88,11.98,1221.0,3.0,1
0.0,0.0,-17.0,5.0,0.0,1.0,44.38,12.48,718.0,2.0,0
0.0,0.0,-20.0,7.0,0.0,1.0,73.34,13.44,340.0,2.0,0
0.0,0.0,-15.0,7.0,0.0,3.0,142.28,28.3,1003.0,2.0,0
0.0,0.0,-14.0,7.0,0.0,3.0,83.23,14.23,301.0,1.0,0
0.0,0.0,-10.0,15.0,0.0,3.0,72.63,17.13,837.0,1.0,0
0.0,0.0,-11.0,11.0,0.0,10.0,141.43,16.63,982.0,1.0,0
0.0,0.0,-12.0,13.0,0.0,7.0,104.94,38.94,492.0,3.0,0
0.0,0.0,-21.0,11.0,0.0,1.0,77.75,17.85,1043.0,2.0,0
0.0,0.0,-8.0,7.0,0.0,2.0,36.77,7.78,818.0,6.0,0
0.0,0.0,-6.0,8.0,0.0,1.0,41.99,9.09,221.0,5.0,0
0.0,0.0,16.0,40.0,1.0,1.0,123.04,38.14,800.0,1.0,1
0.0,0.0,-7.0,15.0,0.0,7.0,76.08,16.18,356.0,2.0,0
0.0,0.0,-10.0,6.0,0.0,1.0,41.63,11.73,649.0,2.0,0
0.0,0.0,-11.0,15.0,0.0,1.0,40.99,9.09,1078.0,2.0,0
0.0,0.0,-15.0,17.0,0.0,1.0,61.05,21.15,772.0,1.0,0
0.0,0.0,-9.0,8.0,0.0,1.0,73.34,13.44,785.0,1.0,0
0.0,0.0,-9.0,3.0,0.0,1.0,59.34,9.34,462.0,1.0,0
0.0,0.0,-15.0,1.0,0.0,1.0,122.37,12.47,3189.0,6.0,0
0.0,0.0,-7.0,5.0,0.0,3.0,74.03,14.13,799.0,1.0,0
0.0,0.0,-7.0,27.0,0.0,4.0,168.45,38.46,897.0,1.0,0
0.0,0.0,-6.0,16.0,0.0,1.0,55.1,17.6,954.0,7.0,0
0.0,0.0,-10.0,16.0,0.0,3.0,152.66,38.94,482.0,2.0,0
0.0,0.0,-13.0,9.0,0.0,6.0,223.14,18.14,162.0,5.0,0
0.0,0.0,-19.0,12.0,0.0,2.0,120.97,21.01,1152.0,1.0,0
0.0,0.0,-8.0,26.0,0.0,4.0,183.84,34.84,1377.0,7.0,0
0.0,0.0,-10.0,13.0,0.0,1.0,65.78,11.88,439.0,4.0,0
0.0,0.0,-14.0,11.0,0.0,1.0,87.62,19.72,346.0,2.0,0
0.0,0.0,-21.0,7.0,0.0,1.0,124.5,14.5,224.0,2.0,0
0.0,0.0,-13.0,18.0,0.0,3.0,76.79,26.89,309.0,1.0,0
0.0,0.0,7.0,36.0,1.0,4.0,127.3,19.3,3006.0,2.0,0
0.0,0.0,-7.0,23.0,0.0,1.0,74.59,16.8,344.0,2.0,1
0.0,0.0,-15.0,16.0,0.0,1.0,148.24,18.34,271.0,1.0,0
0.0,0.0,-16.0,6.0,0.0,1.0,75.53,15.63,410.0,2.0,0
0.0,0.0,-10.0,12.0,0.0,1.0,94.72,14.73,282.0,1.0,0
0.0,0.0,4.0,36.0,1.0,3.0,176.23,26.33,1105.0,3.0,0
0.0,0.0,-14.0,15.0,0.0,3.0,30.79,16.79,345.0,1.0,0
0.0,0.0,6.0,24.0,1.0,8.0,176.88,23.08,553.5,1.0,0
0.0,0.0,-14.0,8.0,0.0,7.0,77.66,17.67,910.0,1.0,0
0.0,0.0,-15.0,19.0,0.0,1.0,58.83,25.63,606.0,2.0,0
0.0,0.0,-13.0,14.0,0.0,1.0,158.62,38.68,1067.0,1.0,0
0.0,0.0,-14.0,7.0,0.0,3.0,94.78,17.79,450.0,3.0,0
0.0,0.0,-13.0,10.0,0.0,1.0,186.39,16.4,916.0,2.0,0
0.0,0.0,-11.0,17.0,0.0,1.0,95.67,15.77,1704.0,3.0,0
0.0,0.0,7.0,25.0,1.0,1.0,141.08,11.09,897.0,1.0,1
0.0,0.0,-30.0,9.0,0.0,1.0,34.42,14.52,158.0,5.0,0
0.0,0.0,-13.0,9.0,0.0,1.0,115.9,15.91,1012.0,1.0,0
0.0,0.0,-12.0,9.0,0.0,1.0,164.48,16.48,1648.0,2.0,0
0.0,0.0,-19.0,14.0,0.0,3.0,75.01,16.11,135.0,3.0,0
0.0,0.0,-12.0,17.0,0.0,1.0,145.34,16.34,162.0,2.0,0
0.0,0.0,-16.0,10.0,0.0,1.0,102.58,32.88,437.0,2.3333333333333335,0
0.0,0.0,-21.0,17.0,0.0,1.0,40.0,15.1,113.0,1.0,0
0.0,0.0,-7.0,10.0,0.0,2.0,27.38,12.48,1470.0,3.0,0
0.0,0.0,28.0,53.0,1.0,1.0,117.85,17.95,259.0,1.0,1
0.0,0.0,-15.0,3.0,0.0,1.0,49.59,12.69,521.0,1.0,0
0.0,0.0,-28.0,10.0,0.0,2.0,45.14,21.15,575.0,1.0,0
0.0,0.0,-15.0,10.0,0.0,1.0,95.32,15.32,702.0,1.0,0
0.0,0.0,-3.0,6.0,0.0,1.0,27.33,9.34,434.0,1.0,0
0.0,0.0,-5.0,18.0,0.0,1.0,138.59,33.79,581.5,6.0,0
0.0,0.0,-8.0,4.0,0.0,1.0,46.78,7.78,192.0,5.0,0
0.0,0.0,12.0,31.0,1.0,10.0,132.06,17.06,917.0,1.0,1
0.0,0.0,-8.0,9.0,0.0,1.0,192.89,16.99,636.0,1.0,0
0.0,0.0,-6.0,6.0,0.0,1.0,124.69,34.79,482.0,2.0,0
0.0,0.0,-14.0,12.0,0.0,1.0,39.01,15.11,561.0,2.0,0
0.0,0.0,-10.0,10.0,0.0,1.0,133.24,13.44,339.0,2.0,0
0.0,0.0,-12.0,4.0,0.0,1.0,87.8,7.81,1816.0,2.0,0
0.0,0.0,-15.0,11.0,0.0,3.0,83.23,15.23,1949.0,1.0,0
0.0,0.0,-3.0,18.0,0.0,3.0,114.35,14.45,393.0,4.0,1
0.0,0.0,-17.0,4.0,0.0,3.0,38.48,18.68,202.0,1.0,0
0.0,0.0,-1.0,26.0,0.0,1.0,33.78,16.79,176.0,2.0,1
0.0,0.0,-23.0,20.0,0.0,10.0,118.03,18.13,544.0,1.0,0
0.0,0.0,-14.0,16.0,0.0,2.0,164.42,35.52,1047.0,1.0,0
0.0,0.0,-14.0,4.0,0.0,4.0,81.82,12.82,640.0,3.0,0
0.0,0.0,-11.0,10.0,0.0,1.0,68.0,11.01,1003.0,2.0,0
0.0,0.0,-7.0,21.0,0.0,3.0,48.89,26.89,693.0,3.0,0
0.0,0.0,-21.0,6.0,0.0,5.0,77.16,17.26,1438.0,2.0,0
0.0,0.0,-5.0,17.0,0.0,1.0,117.46,15.46,1498.0,1.0,0
0.0,0.0,-14.0,7.0,0.0,1.0,98.94,29.04,429.0,2.0,1
0.0,0.0,-12.0,10.0,0.0,2.0,44.0,14.1,375.0,6.0,0
0.0,0.0,-4.0,15.0,0.0,4.0,120.78,11.38,1130.0,1.0,0
0.0,0.0,-14.0,10.0,0.0,8.0,156.33,21.43,744.0,2.0,0
0.0,0.0,-6.0,11.0,0.0,2.0,61.01,15.11,735.0,5.0,0
0.0,0.0,1.0,21.0,1.0,1.0,29.95,10.96,405.0,3.0,1
0.0,0.0,-18.0,4.0,0.0,6.0,136.5,16.6,318.0,2.0,0
0.0,0.0,-38.0,7.0,0.0,1.0,66.47,15.57,473.0,1.0,0
0.0,0.0,-14.0,1.0,0.0,1.0,29.77,7.78,564.0,1.0,0
0.0,0.0,-4.0,15.0,0.0,2.0,63.5,23.7,506.0,3.0,0
0.0,0.0,-13.0,16.0,0.0,1.0,36.52,14.52,704.0,1.0,1
0.0,0.0,-10.0,12.0,0.0,1.0,51.42,14.52,633.0,4.0,1
0.0,0.0,-6.0,14.0,0.0,1.0,68.89,11.9,999.0,2.0,0
0.0,0.0,-14.0,9.0,0.0,1.0,133.56,14.56,1963.0,5.0,0
0.0,0.0,-13.0,7.0,0.0,2.0,63.07,13.37,296.0,3.0,0
0.0,0.0,-13.0,3.0,0.0,2.0,70.91,11.91,1672.0,1.0,0
0.0,0.0,-9.0,1.0,0.0,1.0,74.72,11.73,893.0,1.0,0
0.0,0.0,-10.0,10.0,0.0,1.0,41.75,11.85,20.0,1.0,0
0.0,0.0,-11.0,17.0,0.0,3.0,67.59,17.6,600.0,1.0,0
0.0,0.0,-14.0,6.0,0.0,7.0,115.36,15.46,963.0,2.0,1
0.0,0.0,-21.0,7.0,0.0,1.0,116.43,17.43,396.0,3.0,0
0.0,0.0,-13.0,20.0,0.0,5.0,55.61,16.11,735.0,5.0,0
0.0,0.0,-15.0,7.0,0.0,1.0,82.19,17.29,541.0,4.0,1
0.0,0.0,-13.0,4.0,0.0,1.0,102.23,12.33,188.0,1.0,0
0.0,0.0,-6.0,11.0,0.0,3.0,63.27,13.37,108.0,11.0,0
0.0,0.0,-17.0,7.0,0.0,3.0,149.09,19.19,571.0,5.0,0
0.0,0.0,-54.0,4.0,0.0,3.0,205.96,38.94,425.0,1.0,0
0.0,0.0,1.0,21.0,1.0,8.0,167.6,17.7,2400.0,2.0,0
0.0,0.0,-16.0,11.0,0.0,1.0,217.06,17.16,326.0,1.0,0
0.0,0.0,-15.0,10.0,0.0,2.0,125.61,18.0,130.0,1.0,0
0.0,0.0,-18.0,2.0,0.0,2.0,100.62,13.63,892.0,3.0,0
0.0,0.0,-3.0,16.0,0.0,4.0,64.51,11.87,459.0,2.0,1
0.0,0.0,-8.0,3.0,0.0,1.0,55.24,9.34,735.0,5.0,0
0.0,0.0,-16.0,12.0,0.0,2.0,81.4,38.94,222.0,2.0,0
0.0,0.0,-31.0,13.0,0.0,1.0,36.04,16.05,1220.0,4.0,0
0.0,0.0,-21.0,7.0,0.0,10.0,216.64,17.64,330.0,1.0,0
0.0,0.0,-20.0,8.0,0.0,1.0,125.43,14.53,217.0,1.0,0
0.0,0.0,-13.0,10.0,0.0,1.0,34.09,14.1,333.0,4.0,0
0.0,0.0,-14.0,3.0,0.0,1.0,36.78,7.78,512.0,2.0,0
0.0,0.0,17.0,46.0,1.0,7.0,76.66,17.66,366.0,2.0,1
0.0,0.0,-33.0,7.0,0.0,10.0,138.35,13.45,183.0,1.0,0
0.0,0.0,-6.0,34.0,0.0,4.0,48.69,16.79,1078.0,2.0,0
0.0,0.0,-14.0,12.0,0.0,1.0,149.4,19.5,257.0,1.0,0
0.0,0.0,1.0,23.0,1.0,7.0,98.14,19.14,945.0,1.0,0
0.0,0.0,-7.0,19.0,0.0,1.0,65.09,15.1,162.0,1.0,0
0.0,0.0,-6.0,13.0,0.0,10.0,194.5,15.01,1661.0,3.0,0
0.0,0.0,-13.0,15.0,0.0,3.0,50.1,15.1,1403.0,1.0,0
0.0,0.0,-13.0,9.0,0.0,3.0,49.42,14.52,1101.0,2.0,0
0.0,0.0,-15.0,11.0,0.0,2.0,61.05,15.1,161.0,2.0,0
0.0,0.0,-17.0,11.0,0.0,10.0,129.36,19.36,224.0,2.0,0
0.0,0.0,-14.0,8.0,0.0,1.0,45.0,15.1,388.0,1.0,0
0.0,0.0,-11.0,13.0,0.0,7.0,71.83,16.83,1159.0,4.0,0
0.0,0.0,-15.0,11.0,0.0,7.0,72.83,26.939999999999998,694.0,5.5,0
0.0,0.0,-7.0,16.0,0.0,3.0,155.14,35.34,341.0,2.0,0
0.0,0.0,-20.0,7.0,0.0,1.0,70.7,11.03,428.0,2.0,0
0.0,0.0,-15.0,7.0,0.0,1.0,47.5,23.7,646.0,1.0,0
0.0,0.0,-22.0,6.0,0.0,1.0,45.95,10.96,606.0,2.0,0
0.0,0.0,-16.0,12.0,0.0,1.0,198.9,34.0,637.5,1.0,1
0.0,0.0,-15.0,8.0,0.0,5.0,99.7,19.8,594.0,1.0,0
0.0,0.0,-18.0,7.0,0.0,5.0,146.68,26.88,341.0,2.0,0
0.0,0.0,-17.0,5.0,0.0,1.0,35.93,12.93,908.0,1.0,1
0.0,0.0,-7.0,13.0,0.0,1.0,147.64,17.65,897.0,1.0,0
0.0,0.0,3.0,21.0,1.0,1.0,21.75,11.85,236.0,1.0,0
0.0,0.0,-18.0,6.0,0.0,4.0,182.94,25.94,162.0,5.0,0
0.0,0.0,-15.0,2.0,0.0,3.0,188.39,33.58,1545.6666666666667,3.0,0
0.0,0.0,0.0,25.0,0.0,1.0,43.1,14.1,322.0,4.0,0
0.0,0.0,-13.0,12.0,0.0,5.0,85.14,15.24,512.0,1.0,0
0.0,0.0,-3.0,23.0,0.0,1.0,91.86,16.96,699.0,6.0,0
0.0,0.0,-12.0,9.0,0.0,4.0,44.1,15.1,167.0,3.0,0
0.0,0.0,-12.0,17.0,0.0,1.0,84.56,14.66,1346.0,2.0,0
0.0,0.0,-9.0,5.0,0.0,10.0,131.73,14.43,555.0,1.0,0
0.0,0.0,-12.0,18.0,0.0,1.0,55.6,16.6,506.0,3.0,0
0.0,0.0,-8.0,5.0,0.0,1.0,28.62,8.72,299.0,1.0,0
0.0,0.0,-7.0,18.0,0.0,3.0,105.28,15.38,245.0,1.0,0
0.0,0.0,-6.0,19.0,0.0,1.0,72.14,15.15,999.0,2.0,0
0.0,0.0,-19.0,7.0,0.0,1.0,76.08,16.18,254.0,1.0,0
0.0,0.0,-12.0,7.0,0.0,1.0,41.81,15.11,920.0,1.0,0
0.0,0.0,-32.0,10.0,0.0,1.0,185.74,38.94,357.0,4.0,0
0.0,0.0,0.0,30.0,0.0,1.0,86.95,26.96,1854.0,6.0,0
0.0,0.0,-14.0,8.0,0.0,1.0,104.37,15.37,671.0,5.0,0
0.0,0.0,-14.0,16.0,0.0,5.0,103.33,23.43,463.0,1.0,0
0.0,0.0,-6.0,20.0,0.0,2.0,140.38,38.94,2130.0,2.0,0
0.0,0.0,-11.0,6.0,0.0,10.0,180.77,16.78,198.0,1.0,0
0.0,0.0,-4.0,7.0,0.0,6.0,237.4,10.4,591.0,3.0,0
0.0,0.0,-19.0,4.0,0.0,1.0,95.59,17.79,673.0,1.0,0
0.0,0.0,-16.0,15.0,0.0,1.0,85.34,13.52,404.0,4.0,0
0.0,0.0,-12.0,18.0,0.0,1.0,128.18,38.18,465.0,1.0,0
0.0,0.0,-10.0,10.0,0.0,5.0,56.5,16.6,408.0,1.0,0
0.0,0.0,-12.0,12.0,0.0,7.0,101.74,16.84,606.0,2.0,0
0.0,0.0,-10.0,15.0,0.0,5.0,195.87,38.94,829.0,1.0,0
0.0,0.0,-18.0,5.0,0.0,1.0,103.55,13.65,701.0,5.0,0
0.0,0.0,-20.0,7.0,0.0,2.0,131.51,16.51,724.0,1.0,0
0.0,0.0,-53.0,14.0,0.0,1.0,138.49,18.59,697.0,5.0,0
0.0,0.0,-21.0,5.0,0.0,4.0,175.28,25.3,414.5,2.0,1
0.0,0.0,-14.0,3.0,0.0,3.0,52.68,7.78,589.0,4.0,0
0.0,0.0,-21.0,6.0,0.0,1.0,25.86,10.96,400.0,1.0,0
0.0,0.0,-16.0,5.0,0.0,1.0,32.0,15.1,1018.0,3.0,0
0.0,0.0,-13.0,9.0,0.0,2.0,130.43,13.84,231.0,1.0,1
0.0,0.0,-23.0,8.0,0.0,2.0,211.4,21.41,604.0,1.0,0
0.0,0.0,-6.0,29.0,0.0,1.0,146.21,16.61,154.0,1.0,0
0.0,0.0,-14.0,6.0,0.0,2.0,176.71,38.81,363.0,1.0,0
0.0,0.0,-11.0,11.0,0.0,2.0,118.47,16.47,526.0,3.0,0
0.0,0.0,7.0,31.0,1.0,4.0,241.22,16.32,1916.0,1.0,1
0.0,0.0,-17.0,7.0,0.0,1.0,71.14,14.15,999.0,2.0,0
0.0,0.0,-19.0,3.0,0.0,1.0,64.65,11.75,437.0,3.0,0
0.0,0.0,-7.0,17.0,0.0,3.0,35.4,15.1,1438.0,1.0,0
0.0,0.0,-20.0,10.0,0.0,2.0,83.91,16.91,100.0,3.0,0
0.0,0.0,7.0,35.0,1.0,1.0,82.83,26.93,598.0,4.0,0
0.0,0.0,-12.0,3.0,0.0,3.0,220.04,15.04,162.0,5.0,0
0.0,0.0,-14.0,8.0,0.0,2.0,68.02,15.12,1245.0,5.0,0
0.0,0.0,-16.0,19.0,0.0,3.0,66.92,17.92,434.0,2.0,0
0.0,0.0,-30.0,6.0,0.0,1.0,91.07,11.17,582.0,6.0,0
0.0,0.0,-17.0,7.0,0.0,2.0,53.6,15.1,360.0,1.0,0
0.0,0.0,-13.0,6.0,0.0,2.0,137.44,38.44,361.0,1.0,0
0.0,0.0,-14.0,7.0,0.0,8.0,105.87,17.87,279.0,1.0,0
0.0,0.0,-10.0,16.0,0.0,10.0,202.44,27.54,1249.0,1.0,0
0.0,0.0,-11.0,11.0,0.0,3.0,102.75,22.85,489.0,2.0,0
0.0,0.0,-9.0,24.0,0.0,1.0,120.04,21.14,1529.0,4.0,0
0.0,0.0,-17.0,8.0,0.0,2.0,114.26,19.36,1315.0,4.0,0
0.0,0.0,-9.0,14.0,0.0,4.0,46.59,15.1,3219.0,10.0,0
0.0,0.0,-7.0,9.0,0.0,4.0,48.86,10.96,740.0,6.0,0
0.0,0.0,-16.0,11.0,0.0,1.0,146.68,26.88,341.0,2.0,0
0.0,0.0,-13.0,23.0,0.0,3.0,73.84,24.84,440.0,1.0,0
0.0,0.0,-11.0,1.0,0.0,1.0,49.72,11.73,143.0,3.0,0
0.0,0.0,-10.0,13.0,0.0,1.0,188.18,29.28,606.0,1.0,0
0.0,0.0,-22.0,14.0,0.0,10.0,178.55,25.56,622.0,5.0,0
0.0,0.0,-13.0,7.0,0.0,1.0,26.61,8.72,351.0,1.0,0
0.0,0.0,-9.0,11.0,0.0,8.0,101.14,11.24,245.0,1.0,1
0.0,0.0,-8.0,13.0,0.0,3.0,96.89,15.33,1049.0,1.0,0
0.0,0.0,-15.0,8.0,0.0,1.0,37.74,11.74,3158.0,2.0,0
0.0,0.0,-6.0,14.0,0.0,8.0,102.03,12.13,245.0,1.0,0
0.0,0.0,-16.0,4.0,0.0,1.0,31.22,9.34,558.0,1.0,0
0.0,0.0,-8.0,14.0,0.0,4.0,95.21,15.31,758.0,4.0,0
0.0,0.0,-10.0,10.0,0.0,1.0,171.61,12.61,207.0,3.0,0
0.0,0.0,-10.0,19.0,0.0,4.0,109.16,19.17,492.0,3.0,0
0.0,0.0,-18.0,9.0,0.0,1.0,174.04,14.14,422.0,1.0,0
0.0,0.0,-12.0,9.0,0.0,1.0,31.75,11.85,100.0,4.0,0
0.0,0.0,-25.0,4.0,0.0,1.0,146.01,29.01,383.0,3.0,0
0.0,0.0,-11.0,8.0,0.0,2.0,124.44,14.54,458.0,1.0,0
0.0,0.0,-14.0,6.0,0.0,4.0,141.08,11.09,659.0,1.0,0
0.0,0.0,1.0,22.0,1.0,1.0,125.13,38.94,341.0,2.0,0
0.0,0.0,-14.0,11.0,0.0,3.0,63.51,14.52,517.0,4.0,0
0.0,0.0,-10.0,14.0,0.0,1.0,27.69,16.79,225.0,1.0,0
0.0,0.0,-8.0,11.0,0.0,1.0,200.64,38.94,523.0,2.0,0
0.0,0.0,-8.0,21.0,0.0,4.0,74.91,22.91,217.0,2.0,0
0.0,0.0,-15.0,14.0,0.0,7.0,115.37,25.47,258.0,2.0,0
0.0,0.0,-14.0,11.0,0.0,3.0,70.03,15.13,1245.0,5.0,0
0.0,0.0,-6.0,21.0,0.0,4.0,179.6,21.6,514.0,2.0,0
0.0,0.0,-23.0,6.0,0.0,1.0,50.82,11.85,138.0,2.0,0
0.0,0.0,-4.0,25.0,0.0,1.0,76.66,17.66,366.0,2.0,0
0.0,0.0,-8.0,17.0,0.0,1.0,195.93,26.03,462.0,2.0,0
0.0,0.0,-17.0,3.0,0.0,3.0,96.93,12.93,1113.0,2.0,0
0.0,0.0,-20.0,9.0,0.0,1.0,42.51,14.52,246.0,7.0,1
0.0,0.0,-23.0,9.0,0.0,3.0,122.4,16.5,1256.0,1.0,1
0.0,0.0,-28.0,12.0,0.0,1.0,38.39,20.4,598.0,1.0,0
0.0,0.0,-31.0,15.0,0.0,10.0,124.18,25.18,512.0,1.0,0
0.0,0.0,-16.0,10.0,0.0,4.0,111.81,17.91,394.0,1.0,0
0.0,0.0,-5.0,22.0,0.0,1.0,25.0,15.1,118.0,1.0,0
0.0,0.0,13.0,42.0,1.0,5.0,71.14,21.15,221.0,2.0,1
0.0,0.0,-11.0,17.0,0.0,7.0,158.22,18.23,661.0,2.0,0
0.0,0.0,-13.0,10.0,0.0,1.0,31.75,11.85,951.0,1.0,0
0.0,0.0,0.0,24.0,0.0,1.0,68.66,19.66,366.0,2.0,1
0.0,0.0,-4.0,8.0,0.0,1.0,87.75,8.75,946.0,4.0,0
0.0,0.0,-29.0,7.0,0.0,2.0,141.23,37.24,612.0,4.0,0
0.0,0.0,-21.0,13.0,0.0,4.0,45.53,25.63,100.0,4.0,0
0.0,0.0,-12.0,8.0,0.0,1.0,34.99,13.5,1133.0,2.0,0
0.0,0.0,-8.0,9.0,0.0,6.0,65.89,10.99,927.0,3.0,0
0.0,0.0,-15.0,13.0,0.0,1.0,144.66,14.66,279.0,2.0,0
0.0,0.0,-9.0,2.0,0.0,1.0,33.77,7.78,502.0,1.0,0
0.0,0.0,-10.0,6.0,0.0,1.0,117.77,9.77,3006.0,2.0,0
0.0,0.0,-20.0,9.0,0.0,2.0,77.57,17.67,340.0,2.0,0
0.0,0.0,-8.0,16.0,0.0,2.0,23.93,10.96,1568.0,1.0,0
0.0,0.0,1.0,19.0,1.0,4.0,195.69,25.7,1350.0,1.0,0
0.0,0.0,-20.0,18.0,0.0,2.0,108.1,18.2,1416.0,1.0,0
0.0,0.0,-15.0,5.0,0.0,1.0,73.43,13.44,518.0,6.0,0
0.0,0.0,-12.0,11.0,0.0,1.0,132.59,25.59,3481.0,1.0,0
0.0,0.0,-14.0,9.0,0.0,1.0,49.42,14.52,1251.0,2.0,0
0.0,0.0,-9.0,11.0,0.0,3.0,147.45,12.45,293.0,1.0,0
0.0,0.0,-15.0,11.0,0.0,1.0,73.34,13.44,341.0,2.0,0
0.0,0.0,-7.0,21.0,0.0,2.0,66.78,17.78,93.0,7.0,0
0.0,0.0,-2.0,15.0,0.0,3.0,125.78,15.88,385.0,1.0,0
0.0,0.0,-10.0,2.0,0.0,1.0,118.96,8.96,865.0,3.0,0
0.0,0.0,-12.0,8.0,0.0,1.0,83.22999999999999,14.23,128.0,7.0,0
0.0,0.0,-21.0,7.0,0.0,1.0,70.02,11.02,139.0,3.0,0
0.0,0.0,-3.0,20.0,0.0,1.0,133.32,13.42,189.0,1.0,0
0.0,0.0,-6.0,22.0,0.0,3.0,57.29,15.79,867.0,1.0,1
0.0,0.0,-14.0,10.0,0.0,2.0,85.24,15.25,506.0,1.0,0
0.0,0.0,-16.0,7.0,0.0,2.0,126.0,30.2,467.0,3.0,0
0.0,0.0,-19.0,8.0,0.0,2.0,158.71,23.81,744.0,2.0,0
0.0,0.0,-15.0,7.0,0.0,2.5,204.35000000000002,14.35,1514.0,1.0,0
0.0,0.0,-7.0,6.0,0.0,1.0,37.68,7.78,477.0,1.0,0
0.0,0.0,-18.0,1.0,0.0,6.0,63.5,23.7,606.0,2.0,1
0.0,0.0,-15.0,12.0,0.0,1.0,75.16,15.17,464.0,1.0,0
0.0,0.0,-43.0,8.0,0.0,1.0,35.95,10.96,329.0,4.0,0
0.0,0.0,-37.0,14.0,0.0,4.0,61.64,11.74,1418.0,4.0,0
0.0,0.0,-13.0,7.0,0.0,1.0,95.18,16.18,955.0,7.0,0
0.0,0.0,-8.0,16.0,0.0,8.0,107.78,17.88,245.0,1.0,0
0.0,0.0,-10.0,23.0,0.0,3.0,70.55000000000001,20.8,152.0,1.0,0
0.0,0.0,-7.0,24.0,0.0,1.0,66.82,17.92,396.0,1.0,1
0.0,0.0,-16.0,10.0,0.0,1.0,38.42,14.52,561.0,2.0,1
0.0,0.0,-7.0,6.0,0.0,1.0,24.28,7.78,351.0,1.0,0
0.0,0.0,-18.0,5.0,0.0,1.0,46.0,14.1,1078.0,2.0,0
0.0,0.0,-20.0,11.0,0.0,1.0,166.68,16.81,209.0,1.0,0
0.0,0.0,-15.0,10.0,0.0,2.0,145.59,16.6,1021.0,2.0,0
0.0,0.0,-16.0,8.0,0.0,1.0,75.65,16.66,492.0,2.0,0
0.0,0.0,-13.0,14.0,0.0,2.0,89.75,17.75,506.0,1.0,0
0.0,0.0,-14.0,11.0,0.0,3.0,31.0,15.1,277.0,2.0,0
0.0,0.0,-8.0,6.0,0.0,5.0,80.81,15.56,411.0,3.0,1
0.0,0.0,31.0,63.0,1.0,9.0,97.71,17.81,325.0,1.0,1
0.0,0.0,-18.0,6.0,0.0,1.0,23.93,10.96,326.0,2.0,0
0.0,0.0,-14.0,9.0,0.0,1.0,136.3,21.3,1569.0,3.0,0
0.0,0.0,-7.0,17.0,0.0,5.0,72.64,17.64,199.0,2.0,0
0.0,0.0,-16.0,6.0,0.0,6.0,126.2,21.22,344.0,1.0,0
0.0,0.0,-24.0,14.0,0.0,3.0,137.14,27.24,458.0,1.0,0
0.0,0.0,-16.0,10.0,0.0,8.0,82.7,17.7,324.0,1.0,0
0.0,0.0,-15.0,13.0,0.0,1.0,76.08,16.18,254.0,1.0,0
0.0,0.0,-5.0,15.0,0.0,1.0,19.35,11.85,366.0,4.0,0
0.0,0.0,-23.0,12.0,0.0,4.0,202.13,22.17,1187.0,1.0,1
0.0,0.0,-12.0,12.0,0.0,10.0,173.09,17.34,1252.0,2.0,0
0.0,0.0,-18.0,15.0,0.0,3.0,155.1,25.11,897.0,1.0,0
0.0,0.0,-11.0,10.0,0.0,1.0,33.1,14.11,1474.0,3.0,0
0.0,0.0,-28.0,11.0,0.0,1.0,123.89,24.89,920.0,1.0,0
0.0,0.0,-17.0,8.0,0.0,10.0,183.67,13.77,337.0,1.0,0
0.0,0.0,-28.0,14.0,0.0,1.0,120.14,21.14,547.0,3.0,0
0.0,0.0,-12.0,8.0,0.0,1.0,75.06,35.26,1370.0,1.0,0
0.0,0.0,-14.0,7.0,0.0,9.0,93.62,14.72,450.0,2.0,0
0.0,0.0,-15.0,14.0,0.0,5.0,69.12,15.13,334.0,1.0,0
0.0,0.0,-21.0,9.0,0.0,1.0,137.57,17.58,660.0,1.0,1
0.0,0.0,-13.0,6.0,0.0,1.0,70.02,11.02,108.0,1.0,0
0.0,0.0,-14.0,6.0,0.0,1.0,173.36,13.46,1235.0,2.0,0
0.0,0.0,-16.0,6.0,0.0,1.0,41.64,11.74,115.0,1.0,0
0.0,0.0,-18.0,6.0,0.0,1.0,52.0,15.1,147.0,2.0,0
0.0,0.0,-10.0,5.0,0.0,2.0,71.63,11.73,799.0,1.0,0
0.0,0.0,-14.0,10.0,0.0,1.0,73.34,13.44,341.0,2.0,0
0.0,0.0,-14.0,7.0,0.0,2.0,66.12,14.12,3140.0,11.0,0
