cancellation,no_delivery,delivery_delay,delivery_time,late_delivery_flag,avg_installments,total_payment,freight_value,product_description_length,product_photos_qty,is_dissatisfied
0.0,0.0,-15.0,8.0,0.0,7.0,74.49,18.49,504.0,1.0,0
0.0,0.0,-12.0,7.0,0.0,1.0,158.74,23.75,1735.0,5.0,0
0.0,0.0,-1.0,4.0,0.0,1.0,62.65,7.65,336.0,4.0,0
0.0,0.0,-11.0,14.0,0.0,2.0,123.49,23.5,1232.0,1.0,1
0.0,0.0,-25.0,6.0,0.0,2.0,127.04,22.04,895.0,1.0,0
0.0,0.0,-14.0,7.0,0.0,2.0,93.91,13.92,492.0,3.0,1
0.0,0.0,-19.0,2.0,0.0,9.0,98.38,8.39,1291.0,2.0,0
0.0,0.0,-1.0,3.0,0.0,2.0,27.39,7.4,335.0,3.0,0
0.0,0.0,-18.0,3.0,0.0,1.0,49.17,28.189999999999998,586.5,1.0,1
0.0,0.0,-21.0,8.0,0.0,4.0,94.74,27.75,1257.0,1.0,0
0.0,0.0,0.0,5.0,0.0,1.0,64.45,8.55,1178.0,2.0,0
0.0,0.0,-2.0,34.0,0.0,2.0,102.51,27.51,616.0,1.0,1
0.0,0.0,-1.0,34.0,0.0,2.0,139.53,19.53,752.0,1.0,1
0.0,0.0,-1.0,13.0,0.0,1.0,47.43,14.44,1002.0,4.0,0
0.0,0.0,-12.0,8.0,0.0,5.0,89.38,12.88,750.0,1.0,0
0.0,0.0,-14.0,11.0,0.0,1.0,99.92,9.93,847.0,3.0,0
0.0,0.0,-13.0,6.0,0.0,1.0,18.62,8.72,409.0,1.0,1
0.0,0.0,7.0,27.0,1.0,1.0,155.77,35.97,1249.0,1.0,1
0.0,0.0,-9.0,4.0,0.0,1.0,20.29,7.39,427.0,1.0,0
0.0,0.0,-4.0,11.0,0.0,1.0,67.83,12.83,160.0,5.0,0
0.0,0.0,-12.0,2.0,0.0,1.0,97.11,8.21,702.0,1.0,0
0.0,0.0,-19.0,21.0,0.0,1.0,193.2,22.9,1598.0,1.0,0
0.0,0.0,-7.0,10.0,0.0,1.0,42.39,7.39,644.0,6.0,0
0.0,0.0,-13.0,6.0,0.0,3.0,203.9,14.9,190.0,1.0,0
0.0,0.0,-15.0,14.0,0.0,4.0,173.66,33.86,882.0,1.0,0
0.0,0.0,-22.0,7.0,0.0,2.0,103.87,13.97,893.0,1.0,1
0.0,0.0,-16.0,7.0,0.0,1.0,40.24,18.25,540.0,6.0,0
0.0,0.0,0.0,18.0,0.0,2.0,75.25,21.35,341.0,2.0,0
0.0,0.0,-12.0,2.0,0.0,1.0,48.87,8.88,125.0,1.0,0
0.0,0.0,-8.0,3.0,0.0,1.0,26.28,8.29,336.0,1.0,0
0.0,0.0,-9.0,18.0,0.0,1.0,79.09,23.19,684.0,1.0,0
0.0,0.0,-6.0,5.0,0.0,1.0,87.38,7.82,1363.0,1.0,0
0.0,0.0,-11.0,3.0,0.0,1.0,136.83,18.93,650.0,1.0,0
0.0,0.0,-9.0,7.0,0.0,1.0,27.69,12.79,400.0,1.0,0
0.0,0.0,-20.0,22.0,0.0,1.0,208.79,38.94,1205.0,1.0,0
0.0,0.0,-27.0,8.0,0.0,3.0,150.47,23.47,431.0,1.0,0
0.0,0.0,15.0,30.0,1.0,1.0,47.36,15.56,273.0,1.0,1
0.0,0.0,3.0,30.0,1.0,4.0,91.18,16.28,249.0,1.0,1
0.0,0.0,-9.0,13.0,0.0,1.0,94.74,27.75,1257.0,1.0,0
0.0,0.0,-12.0,4.0,0.0,1.0,29.77,7.78,540.0,6.0,0
0.0,0.0,-14.0,12.0,0.0,1.0,40.09,15.1,777.0,6.0,0
0.0,0.0,-8.0,18.0,0.0,2.0,101.25,16.35,189.0,1.0,0
0.0,0.0,-14.0,7.0,0.0,1.0,34.51,17.06,3041.0,1.0,0
0.0,0.0,24.0,51.0,1.0,2.0,96.22,16.32,551.0,2.0,0
0.0,0.0,-8.0,5.0,0.0,1.0,83.56,18.56,276.0,4.0,1
0.0,0.0,-14.0,11.0,0.0,1.0,58.13,18.23,900.0,1.0,0
0.0,0.0,-11.0,12.0,0.0,1.0,28.23,18.23,94.0,1.0,0
0.0,0.0,-9.0,4.0,0.0,1.0,55.58,16.58,903.0,8.0,0
0.0,0.0,-7.0,2.0,0.0,4.0,211.91,12.02,279.0,1.0,0
0.0,0.0,-5.0,14.0,0.0,1.0,128.23,13.24,702.0,1.0,0
0.0,0.0,-13.0,13.0,0.0,7.0,78.02,18.52,1004.0,1.0,0
0.0,0.0,-4.0,16.0,0.0,1.0,64.23,15.23,578.0,3.0,0
0.0,0.0,4.0,26.0,1.0,10.0,132.96,17.06,210.0,2.0,1
0.0,0.0,-12.0,2.0,0.0,2.0,82.16,16.26,415.0,3.5,0
0.0,0.0,-13.0,8.0,0.0,4.0,43.05,14.1,220.0,4.0,0
0.0,0.0,-9.0,13.0,0.0,4.0,48.22,18.23,818.0,6.0,0
0.0,0.0,-15.0,10.0,0.0,1.0,50.3,18.32,190.0,1.0,0
0.0,0.0,-26.0,11.0,0.0,7.0,151.61,22.61,597.0,1.0,0
0.0,0.0,0.0,4.0,0.0,3.0,37.46,7.47,777.0,6.0,0
0.0,0.0,-21.0,13.0,0.0,1.0,172.57,27.67,1219.0,6.0,0
0.0,0.0,5.0,37.0,1.0,3.0,63.16,14.16,93.0,7.0,1
0.0,0.0,-14.0,11.0,0.0,4.0,52.18,17.18,2026.0,3.0,0
0.0,0.0,-4.0,5.0,0.0,3.0,136.93,17.03,893.0,10.0,0
0.0,0.0,-16.0,4.0,0.0,1.0,74.49,18.49,520.0,2.0,0
0.0,0.0,-11.0,6.0,0.0,10.0,158.88,38.94,638.0,3.0,0
0.0,0.0,-21.0,9.0,0.0,5.0,101.27,38.94,309.5,2.0,1
0.0,0.0,-12.0,16.0,0.0,1.0,174.96,34.97,1629.0,3.0,0
0.0,0.0,-14.0,17.0,0.0,4.0,175.16,19.19,501.0,4.0,0
0.0,0.0,-15.0,11.0,0.0,1.0,55.22,15.23,419.0,2.0,0
0.0,0.0,-13.0,4.0,0.0,3.5,114.86,19.88,859.0,3.0,0
0.0,0.0,-21.0,6.0,0.0,10.0,195.01,22.01,259.0,2.0,0
0.0,0.0,2.0,23.0,1.0,3.0,165.29,17.29,2001.0,3.0,0
0.0,0.0,-6.0,1.0,0.0,1.0,47.53,7.54,394.0,6.0,1
0.0,0.0,-17.0,15.0,0.0,1.0,37.1,15.1,262.0,3.0,1
0.0,0.0,-25.0,12.0,0.0,2.0,152.04,23.48,3723.0,1.0,0
0.0,0.0,2.0,29.0,1.0,1.0,52.05,22.06,678.0,3.0,0
0.0,0.0,-3.0,5.0,0.0,1.0,19.42,7.87,462.0,1.0,0
0.0,0.0,-4.0,4.0,0.0,10.0,111.78,14.98,219.0,1.0,0
0.0,0.0,-19.0,8.0,0.0,1.0,90.88,20.98,903.0,6.0,0
0.0,0.0,-10.0,1.0,0.0,2.0,103.43,8.43,743.0,1.0,0
0.0,0.0,-20.0,11.0,0.0,5.0,212.83,13.83,162.0,1.0,0
0.0,0.0,-42.0,13.0,0.0,4.0,156.68,17.68,339.0,1.0,0
0.0,0.0,-19.0,4.0,0.0,1.0,168.53,38.94,1011.0,3.0,0
0.0,0.0,-3.0,22.0,0.0,5.0,136.6,32.26,1826.0,1.0,0
0.0,0.0,-14.0,3.0,0.0,1.0,67.36,15.56,606.0,2.0,1
0.0,0.0,-5.0,14.0,0.0,1.0,85.25,27.26,1031.0,1.0,0
0.0,0.0,-12.0,2.0,0.0,2.0,132.19,9.2,1265.0,1.0,0
0.0,0.0,21.0,46.0,1.0,2.0,167.39,17.49,420.0,1.0,1
0.0,0.0,-16.0,9.0,0.0,1.0,166.52,27.52,264.0,4.0,0
0.0,0.0,3.0,24.0,1.0,1.0,71.53,17.63,340.0,2.0,1
0.0,0.0,-17.0,15.0,0.0,6.0,170.43,21.53,744.0,2.0,0
0.0,0.0,-12.0,2.0,0.0,1.0,56.15,11.15,435.0,1.0,0
0.0,0.0,-3.0,12.0,0.0,1.0,195.54,25.54,1500.0,4.0,1
0.0,0.0,-40.0,12.0,0.0,2.0,59.13,15.23,158.0,1.0,0
0.0,0.0,-6.0,14.0,0.0,1.0,91.29,14.29,1178.0,1.0,0
0.0,0.0,2.0,21.0,1.0,1.0,84.46,14.58,347.0,1.0,1
0.0,0.0,-16.0,3.0,0.0,1.0,90.62,14.62,238.0,1.0,0
0.0,0.0,-15.0,6.0,0.0,1.0,179.0,19.0,696.0,2.0,0
0.0,0.0,-7.0,12.0,0.0,10.0,213.72,38.94,687.0,1.0,0
0.0,0.0,-8.0,3.0,0.0,2.0,110.31,38.94,507.0,2.0,0
0.0,0.0,-18.0,8.0,0.0,2.0,145.56,15.66,554.0,1.0,0
0.0,0.0,-5.0,14.0,0.0,6.0,157.55,18.55,2395.0,1.0,0
0.0,0.0,-20.0,14.0,0.0,1.0,77.32,22.32,766.0,2.0,0
0.0,0.0,-4.0,8.0,0.0,11.0,117.92,8.92,849.0,6.0,0
0.0,0.0,-7.0,6.0,0.0,1.0,108.82,8.82,963.0,1.0,0
0.0,0.0,0.0,3.0,0.0,1.0,46.52,7.53,569.0,3.0,0
0.0,0.0,-14.0,11.0,0.0,1.0,122.78,13.78,318.0,5.0,0
0.0,0.0,-7.0,9.0,0.0,1.0,112.07,38.94,135.0,1.0,0
0.0,0.0,-13.0,5.0,0.0,1.0,150.05,19.88,495.0,3.0,0
0.0,0.0,-10.0,7.0,0.0,2.0,110.37,38.37,385.6666666666667,2.0,0
0.0,0.0,-12.0,19.0,0.0,2.0,144.22,33.23,1232.0,1.0,0
0.0,0.0,-10.0,5.0,0.0,1.0,155.95,16.05,543.0,1.0,0
0.0,0.0,-17.0,9.0,0.0,2.0,122.47,22.57,272.0,1.0,0
0.0,0.0,-13.0,2.0,0.0,1.0,168.8,9.8,884.0,1.0,0
0.0,0.0,32.0,53.0,1.0,1.0,26.09,15.1,457.0,4.0,1
0.0,0.0,13.0,48.0,1.0,1.0,121.58,38.94,434.0,1.0,1
0.0,0.0,-28.0,10.0,0.0,3.0,170.87,23.98,1663.0,1.5,0
0.0,0.0,-9.0,6.0,0.0,10.0,199.84,24.84,1042.0,1.0,0
0.0,0.0,-7.0,4.0,0.0,1.0,58.4,15.4,1419.0,3.0,0
0.0,0.0,-9.0,5.0,0.0,2.0,42.58,13.08,787.0,8.0,0
0.0,0.0,-3.0,5.0,0.0,1.0,88.58,18.59,502.0,4.0,0
0.0,0.0,-8.0,6.0,0.0,1.0,62.71,8.72,1306.0,1.0,0
0.0,0.0,-8.0,8.0,0.0,1.0,49.44,23.46,868.0,2.0,0
0.0,0.0,-2.0,4.0,0.0,1.0,17.39,7.39,1038.0,5.0,0
0.0,0.0,-8.0,14.0,0.0,1.0,103.47,18.47,548.0,4.0,0
0.0,0.0,-7.0,3.0,0.0,4.0,87.32,7.82,225.0,1.0,0
0.0,0.0,-22.0,17.0,0.0,1.0,177.15,16.01,1255.0,1.0,0
0.0,0.0,-15.0,7.0,0.0,1.0,58.37,18.38,713.0,4.0,0
0.0,0.0,-14.0,8.0,0.0,2.0,172.75,22.76,1009.0,4.0,0
0.0,0.0,-20.0,6.0,0.0,3.0,71.35,12.85,362.0,4.0,0
0.0,0.0,-12.0,12.0,0.0,3.0,141.88,21.89,213.0,1.0,0
0.0,0.0,-8.0,13.0,0.0,5.0,56.5,16.6,408.0,1.0,0
0.0,0.0,-4.0,9.0,0.0,1.0,57.17999999999999,22.18,433.0,1.0,0
0.0,0.0,-21.0,8.0,0.0,3.0,77.51,18.51,257.0,5.0,0
0.0,0.0,0.0,8.0,0.0,1.0,72.57,13.08,703.0,1.0,0
0.0,0.0,-16.0,13.0,0.0,2.0,40.22,18.23,662.0,1.0,0
0.0,0.0,-8.0,6.0,0.0,7.0,79.53,9.54,432.0,1.0,0
0.0,0.0,-13.0,8.0,0.0,10.0,134.88,36.88,93.0,7.0,0
0.0,0.0,-17.0,13.0,0.0,1.0,93.28,17.78,590.0,1.0,0
0.0,0.0,3.0,37.0,1.0,2.0,141.14,27.34,1559.0,1.0,1
0.0,0.0,-26.0,11.0,0.0,1.5,96.32,37.32,251.0,2.0,0
0.0,0.0,18.0,38.0,1.0,3.0,180.93,16.03,534.0,1.0,1
0.0,0.0,-3.0,2.0,0.0,2.0,85.81,7.81,319.0,4.0,1
0.0,0.0,-5.0,17.0,0.0,1.0,172.44,38.94,1893.0,1.0,0
0.0,0.0,-10.0,16.0,0.0,10.0,175.16,19.19,501.0,4.0,0
0.0,0.0,-1.0,18.0,0.0,4.0,63.23,18.23,282.0,1.0,0
0.0,0.0,-22.0,6.0,0.0,3.0,145.9,36.0,704.0,3.0,0
0.0,0.0,-18.0,12.0,0.0,1.0,174.21,38.94,241.0,6.0,0
0.0,0.0,-14.0,8.0,0.0,3.0,172.25,20.25,552.0,6.0,0
0.0,0.0,-7.0,17.0,0.0,1.0,104.38,15.38,307.0,8.0,1
0.0,0.0,-12.0,8.0,0.0,1.0,26.22,18.23,647.0,1.0,0
0.0,0.0,-10.0,13.0,0.0,1.0,66.15,21.15,897.0,5.0,0
0.0,0.0,-26.0,7.0,0.0,3.0,226.23,38.23,447.0,2.0,0
0.0,0.0,-4.0,18.0,0.0,4.0,83.32,18.33,744.0,1.0,0
0.0,0.0,-27.0,14.0,0.0,5.0,105.94,20.55,308.0,2.0,0
0.0,0.0,-6.0,9.0,0.0,2.0,176.0,16.0,1392.0,4.0,0
0.0,0.0,-21.0,8.0,0.0,10.0,155.03,20.13,628.0,2.0,0
0.0,0.0,-13.0,41.0,0.0,1.0,71.88,25.38,214.0,1.0,0
0.0,0.0,-6.0,16.0,0.0,1.0,200.33,38.94,597.0,1.0,0
0.0,0.0,-14.0,3.0,0.0,1.0,43.52,13.55,297.0,1.0,0
0.0,0.0,-11.0,10.0,0.0,1.0,162.55,12.55,2894.0,1.0,0
0.0,0.0,-2.0,21.0,0.0,1.0,49.69,22.85,725.0,1.0,0
0.0,0.0,-3.0,21.0,0.0,1.0,38.13,18.23,109.0,1.0,0
0.0,0.0,42.0,64.0,1.0,1.0,68.13,18.23,453.0,4.0,0
0.0,0.0,-4.0,5.0,0.0,1.0,37.85,7.95,953.0,3.0,1
0.0,0.0,-1.0,27.0,0.0,1.0,51.38,12.48,1101.0,1.0,0
0.0,0.0,-14.0,4.0,0.0,1.0,65.43,9.94,886.0,2.0,0
0.0,0.0,1.0,13.0,1.0,6.0,162.04,12.14,3395.0,4.0,0
0.0,0.0,-13.0,2.0,0.0,1.0,131.62,8.63,606.0,2.0,0
0.0,0.0,-27.0,11.0,0.0,2.0,76.61,16.61,929.0,4.0,0
0.0,0.0,-19.0,9.0,0.0,1.0,47.78,16.6,1666.0,3.0,0
0.0,0.0,-6.0,7.0,0.0,1.0,127.55,27.65,1392.0,4.0,0
0.0,0.0,-15.0,11.0,0.0,2.0,74.17,18.27,602.0,1.0,0
0.0,0.0,-19.0,6.0,0.0,1.0,51.49,12.79,778.0,1.0,0
0.0,0.0,-9.0,10.0,0.0,1.0,102.57,18.69,919.0,3.0,0
0.0,0.0,2.0,17.0,1.0,2.0,40.43,21.43,507.0,1.0,0
0.0,0.0,-25.0,17.0,0.0,8.0,199.0,0.0,236.0,1.0,0
0.0,0.0,9.0,38.0,1.0,7.0,157.53,37.53,572.0,1.0,1
0.0,0.0,-30.0,12.0,0.0,1.0,31.66,17.06,395.0,1.0,0
0.0,0.0,-12.0,8.0,0.0,2.0,102.64,13.64,354.0,4.0,1
0.0,0.0,-16.0,2.0,0.0,4.0,44.11,8.11,257.0,2.0,0
0.0,0.0,-12.0,3.0,0.0,1.0,31.29,7.39,1159.0,3.0,0
0.0,0.0,-21.0,7.0,0.0,1.0,125.58,18.2,409.0,1.0,0
0.0,0.0,-14.0,6.0,0.0,1.0,52.85,13.85,610.0,4.0,0
0.0,0.0,-26.0,21.0,0.0,7.0,125.63,18.63,255.0,1.0,0
0.0,0.0,-9.0,4.0,0.0,2.0,149.56,34.57,786.0,2.0,0
0.0,0.0,-24.0,9.0,0.0,4.0,196.14,16.14,646.0,1.0,0
0.0,0.0,-6.0,7.0,0.0,5.0,59.59,12.99,1151.0,1.0,0
0.0,0.0,-17.0,8.0,0.0,1.0,138.22,20.32,1058.0,1.0,0
0.0,0.0,-3.0,7.0,0.0,1.0,37.38,7.39,777.0,6.0,0
0.0,0.0,-31.0,5.0,0.0,1.0,140.22,38.94,487.0,5.0,0
0.0,0.0,-7.0,1.0,0.0,5.0,178.38,18.58,249.0,1.0,0
0.0,0.0,-12.0,2.0,0.0,1.0,125.42,15.52,139.0,2.0,0
0.0,0.0,-11.0,2.0,0.0,2.0,172.92,13.02,262.0,1.0,0
0.0,0.0,-7.0,5.0,0.0,2.0,53.39,7.39,2035.0,2.0,0
0.0,0.0,-9.0,5.0,0.0,5.0,184.28,21.78,608.0,1.0,1
0.0,0.0,-14.0,16.0,0.0,1.0,38.18,18.23,2857.0,1.0,0
0.0,0.0,9.0,30.0,1.0,3.0,91.92,22.42,484.0,1.0,1
0.0,0.0,43.0,69.0,1.0,2.0,62.0,15.1,727.0,1.0,1
0.0,0.0,-21.0,11.0,0.0,3.0,172.2,27.31,454.0,1.0,0
0.0,0.0,-8.0,19.0,0.0,1.0,109.22,19.32,571.0,1.0,0
0.0,0.0,-8.0,7.0,0.0,1.0,67.76,14.78,667.5,6.0,0
0.0,0.0,-20.0,3.0,0.0,1.0,73.56,13.76,1057.0,2.0,0
0.0,0.0,-8.0,22.0,0.0,2.0,177.49,27.59,894.0,1.0,0
0.0,0.0,-6.0,3.0,0.0,1.0,79.44,9.44,172.0,1.0,0
0.0,0.0,-20.0,8.0,0.0,1.0,100.34,15.35,1495.0,3.0,0
0.0,0.0,8.0,24.0,1.0,3.0,137.75,17.75,523.0,3.0,1
0.0,0.0,-20.0,2.0,0.0,1.0,33.71,13.72,326.0,1.0,0
0.0,0.0,14.0,39.0,1.0,2.0,157.13,17.23,2276.0,2.0,1
0.0,0.0,-15.0,16.0,0.0,3.0,122.92,23.02,873.0,3.0,0
0.0,0.0,-12.0,21.0,0.0,1.0,38.78,16.79,540.0,4.0,0
0.0,0.0,-14.0,10.0,0.0,2.0,170.65,22.75,420.0,1.0,0
0.0,0.0,-2.0,18.0,0.0,3.0,48.13,18.23,364.0,2.0,0
0.0,0.0,-16.0,13.0,0.0,1.0,118.17,18.27,1429.0,10.0,0
0.0,0.0,-34.0,5.0,0.0,4.0,46.22,18.23,818.0,6.0,0
0.0,0.0,-12.0,6.0,0.0,2.0,75.2,15.3,578.0,1.0,0
0.0,0.0,-14.0,4.0,0.0,2.0,154.58,16.58,234.0,1.0,0
0.0,0.0,-17.0,4.0,0.0,10.0,108.81,19.81,311.0,1.0,0
0.0,0.0,-13.0,13.0,0.0,1.0,35.18,15.23,2857.0,1.0,0
0.0,0.0,-7.0,14.0,0.0,2.0,101.12,12.12,316.0,2.0,0
0.0,0.0,-7.0,13.0,0.0,1.0,35.06,17.06,453.0,1.0,0
0.0,0.0,-22.0,6.0,0.0,1.0,41.26,16.36,109.0,3.0,0
0.0,0.0,-1.0,11.0,0.0,2.0,56.78,13.88,181.0,1.0,0
0.0,0.0,-12.0,5.0,0.0,1.0,110.13,12.64,1572.0,1.0,0
0.0,0.0,-16.0,16.0,0.0,8.0,83.22,21.23,1257.0,1.0,0
0.0,0.0,-8.0,15.0,0.0,2.0,24.83,11.85,751.0,6.0,1
0.0,0.0,-17.0,7.0,0.0,3.0,99.7,18.45,555.0,1.0,0
0.0,0.0,-6.0,3.0,0.0,4.0,85.81,7.81,319.0,4.0,0
0.0,0.0,-27.0,10.0,0.0,4.0,190.34,20.44,2400.0,2.0,0
0.0,0.0,-16.0,10.0,0.0,1.0,119.25,23.25,747.0,2.0,0
0.0,0.0,-11.0,14.0,0.0,1.0,63.72,34.12,606.0,2.0,1
0.0,0.0,-15.0,8.0,0.0,2.0,172.84,23.84,1893.0,1.0,0
0.0,0.0,-8.0,16.0,0.0,10.0,146.46,26.46,1893.0,1.0,0
0.0,0.0,-10.0,11.0,0.0,2.0,126.54,26.74,366.0,2.0,1
0.0,0.0,-26.0,8.0,0.0,1.0,171.87,21.97,269.0,1.0,0
0.0,0.0,-6.0,8.0,0.0,1.0,118.35,8.03,919.0,1.0,0
0.0,0.0,-16.0,12.0,0.0,8.0,82.33,19.63,183.0,2.0,0
0.0,0.0,-8.0,1.0,0.0,6.0,88.87,11.87,171.0,1.0,0
0.0,0.0,12.0,28.0,1.0,2.0,30.13,15.23,675.0,2.0,1
0.0,0.0,-12.0,10.0,0.0,1.0,63.5,23.7,166.0,1.0,0
0.0,0.0,-15.0,10.0,0.0,1.0,99.54,26.59,930.0,2.0,0
0.0,0.0,-13.0,10.0,0.0,1.0,25.84,11.85,937.0,1.0,1
0.0,0.0,-17.0,17.0,0.0,2.0,124.05,38.15,1208.0,1.0,0
0.0,0.0,-9.0,13.0,0.0,3.0,138.84,18.94,374.0,1.0,0
0.0,0.0,-1.0,5.0,0.0,8.0,102.78,34.78,2037.0,2.0,0
0.0,0.0,-21.0,9.0,0.0,3.0,159.02,19.03,162.0,1.0,0
0.0,0.0,-7.0,27.0,0.0,1.0,131.62,17.24,818.0,1.0,0
0.0,0.0,23.0,49.0,1.0,1.0,87.77,17.77,1217.0,2.0,1
0.0,0.0,1.0,29.0,1.0,5.0,107.51,38.94,586.0,1.0,1
0.0,0.0,-37.0,12.0,0.0,1.0,153.74,23.84,1950.0,3.0,0
0.0,0.0,-7.0,11.0,0.0,1.0,76.51,18.51,703.0,1.0,0
0.0,0.0,-15.0,10.0,0.0,4.0,172.97,13.07,325.0,1.0,0
0.0,0.0,-9.0,8.0,0.0,3.0,99.9,0.0,523.0,3.0,0
0.0,0.0,-23.0,7.0,0.0,4.0,44.69,18.29,501.0,1.0,0
0.0,0.0,-16.0,9.0,0.0,2.0,187.24,38.94,504.0,6.0,0
0.0,0.0,-13.0,5.0,0.0,3.0,83.65,13.75,537.0,1.0,0
0.0,0.0,-15.0,10.0,0.0,10.0,106.16,16.26,244.0,1.0,0
0.0,0.0,-20.0,12.0,0.0,1.0,115.59,35.69,1324.0,1.0,0
0.0,0.0,-11.0,14.0,0.0,1.0,45.09,15.1,678.0,2.0,0
0.0,0.0,-26.0,7.0,0.0,3.0,79.51,19.61,678.0,1.0,0
0.0,0.0,-11.0,8.0,0.0,3.0,63.42,18.42,1847.0,1.0,0
0.0,0.0,-24.0,6.0,0.0,8.0,213.0,38.94,502.5,1.0,1
0.0,0.0,-14.0,10.0,0.0,6.0,66.96,22.06,669.0,3.0,0
0.0,0.0,-19.0,7.0,0.0,1.0,87.41,7.42,1267.0,4.0,1
0.0,0.0,-21.0,4.0,0.0,5.0,166.98,7.98,645.0,2.0,0
0.0,0.0,6.0,27.0,1.0,1.0,45.31,15.1,617.0,1.0,1
0.0,0.0,7.0,38.0,1.0,4.0,45.62,17.63,818.0,6.0,1
0.0,0.0,-19.0,9.0,0.0,2.0,179.82,15.84,321.0,1.0,0
0.0,0.0,-15.0,8.0,0.0,1.0,64.03,10.13,341.0,2.0,0
0.0,0.0,-1.0,24.0,0.0,1.0,30.71,17.06,400.0,1.0,1
0.0,0.0,-35.0,15.0,0.0,1.0,149.64999999999998,14.66,1732.0,5.0,0
0.0,0.0,-21.0,6.0,0.0,1.0,90.75,17.76,874.0,1.0,0
0.0,0.0,-28.0,8.0,0.0,1.0,43.61,13.71,891.0,1.0,0
0.0,0.0,-2.0,17.0,0.0,8.0,162.51,23.51,498.0,5.0,0
0.0,0.0,5.0,31.0,1.0,5.0,100.41,38.94,1111.0,1.0,0
0.0,0.0,-22.0,13.0,0.0,1.0,141.41,38.94,233.0,1.0,0
0.0,0.0,-8.0,17.0,0.0,3.0,36.13,18.23,125.0,1.0,0
0.0,0.0,-3.0,7.0,0.0,1.0,20.0,8.4,214.0,1.0,0
0.0,0.0,-1.0,11.0,0.0,3.0,179.82,38.94,657.0,1.0,0
0.0,0.0,-12.0,6.0,0.0,2.0,115.07,15.58,2440.0,1.0,0
0.0,0.0,-3.0,2.0,0.0,5.0,214.48,18.58,275.0,1.0,0
0.0,0.0,-8.0,18.0,0.0,1.0,185.59,30.59,1801.5,1.0,0
0.0,0.0,-18.0,9.0,0.0,2.0,29.6,15.1,158.0,1.0,0
0.0,0.0,-13.0,1.0,0.0,1.0,38.17,8.72,3408.0,1.0,0
0.0,0.0,-11.0,2.0,0.0,1.0,39.48,7.48,1146.0,6.0,0
0.0,0.0,-10.0,16.0,0.0,10.0,155.14,21.64,2299.0,1.0,0
0.0,0.0,-7.0,9.0,0.0,5.0,119.66,14.66,3006.0,2.0,0
0.0,0.0,-25.0,7.0,0.0,1.0,155.98,16.08,817.0,1.0,1
0.0,0.0,-12.0,3.0,0.0,1.0,37.69,7.79,388.0,1.0,0
0.0,0.0,-8.0,26.0,0.0,1.0,87.54,17.77,606.0,2.0,0
0.0,0.0,-21.0,7.0,0.0,5.0,59.37,19.47,119.0,1.0,0
0.0,0.0,-12.0,9.0,0.0,1.0,166.92,21.93,629.0,1.0,0
0.0,0.0,1.0,14.0,1.0,3.0,79.93,18.53,321.0,1.0,0
0.0,0.0,-11.0,1.0,0.0,3.0,169.3,9.81,605.0,1.0,0
0.0,0.0,-18.0,1.0,0.0,1.0,65.43,9.94,886.0,2.0,0
0.0,0.0,-33.0,8.0,0.0,2.0,68.43,19.53,1627.0,1.0,0
0.0,0.0,-17.0,8.0,0.0,1.0,105.29,15.39,1316.0,1.0,0
0.0,0.0,-20.0,5.0,0.0,5.0,113.33,23.43,451.0,3.0,0
0.0,0.0,-8.0,9.0,0.0,4.0,113.59,13.69,907.0,1.0,0
0.0,0.0,14.0,37.0,1.0,3.0,172.13,22.13,652.0,1.0,0
0.0,0.0,-10.0,8.0,0.0,3.0,158.75,23.75,777.0,5.0,0
0.0,0.0,-3.0,6.0,0.0,1.0,76.64,7.74,231.0,1.0,0
0.0,0.0,-4.0,5.0,0.0,1.0,60.26,11.36,1511.0,4.0,0
0.0,0.0,-15.0,17.0,0.0,4.0,86.8,37.9,569.0,2.0,0
0.0,0.0,-10.0,22.0,0.0,1.0,69.82,17.62,408.0,3.0,0
0.0,0.0,-7.0,9.0,0.0,1.0,57.34,9.44,1246.0,3.0,0
0.0,0.0,-34.0,2.0,0.0,2.0,93.83,11.83,1310.0,1.0,0
0.0,0.0,-17.0,5.0,0.0,7.0,74.07,15.17,131.0,1.0,0
0.0,0.0,-11.0,7.0,0.0,1.0,35.14,15.24,456.0,1.0,0
0.0,0.0,-9.0,5.0,0.0,1.0,70.89,20.99,341.0,2.0,0
0.0,0.0,-25.0,4.0,0.0,3.0,68.89,11.9,1536.0,2.0,0
0.0,0.0,-25.0,5.0,0.0,8.0,97.99,18.99,587.0,1.0,0
0.0,0.0,-8.0,14.0,0.0,1.0,44.59,12.69,348.0,1.0,0
0.0,0.0,-18.0,16.0,0.0,2.0,150.37,30.38,1159.0,1.0,0
0.0,0.0,-13.0,7.0,0.0,4.0,47.59,12.69,521.0,3.0,0
0.0,0.0,-14.0,11.0,0.0,1.0,74.99,18.02,919.0,1.0,0
0.0,0.0,-10.0,1.0,0.0,2.0,117.36,12.46,786.0,6.0,0
0.0,0.0,-7.0,14.0,0.0,1.0,68.23,18.23,450.0,1.0,0
0.0,0.0,-12.0,19.0,0.0,1.0,39.6,15.1,237.0,3.0,0
0.0,0.0,-20.0,5.0,0.0,1.0,145.91,16.01,381.0,2.0,0
0.0,0.0,-13.0,15.0,0.0,9.0,95.0,37.1,2231.0,3.0,0
0.0,0.0,-16.0,12.0,0.0,1.0,79.61,19.61,555.0,1.0,0
